time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-2.6643824527985864,-0.11491754744656994,18.856552880915338,0.04233276940784059,0.15202549117843667,0.0,-2.690361997371055,0.21439922954092244,5.042577147438688,0.02177668328406843,0.028823028962277276,0.0,423.156615228093,424.49511545051706,422.618567340602,424.51484034303644
3.000000000000002,-2.8290676546645965,-0.10119066848441324,19.161706819911423,0.04358497567838615,0.1543480252541869,0.0,-2.799338153222368,0.24326797111341125,5.128670171424481,0.01899251562030439,0.05343067894911761,0.0,460.86215086523254,462.8039899045273,462.9245910711527,462.70539379510984
3.0600000000000023,-3.0003628936679547,-0.08570556607363317,19.472057610910415,0.04443026106851722,0.15785558372210406,0.0,-2.910818588788489,0.2729773892631868,5.215753253208398,0.0018228302584588959,0.06698237023151885,0.0,462.97849890317264,464.0458653855072,464.76086173014073,463.4128724326971
3.1200000000000023,-3.177592485101327,-0.06865876298600299,19.782366617362563,0.04465855336016755,0.16173992765933054,0.0,-2.9972405583176394,0.29527257515025235,5.128126064364384,0.007500530835332434,0.05982827061543823,0.0,407.4158610196529,406.77906680337475,409.01928890898824,409.52466458556864
3.1800000000000024,-3.361227970842426,-0.04995672853932165,20.09441767620915,0.04477574995386746,0.16546473158470043,0.0,-3.1242714623842183,0.3281212276196597,5.272658557588946,-0.01246351988750637,0.06623921772016793,0.0,481.41436656149995,481.90172250774503,482.804028398379,481.29517600708743
3.2400000000000024,-3.5517740274159677,-0.02950153734731824,20.41030683311488,0.044582092426499464,0.16919503901507582,0.0,-3.2276551653689123,0.3536754994500966,5.256854287992783,0.01075310105672895,0.05245858336168036,0.0,435.3341864949586,434.18216225170363,432.14583001353895,434.0988446045933
3.3000000000000025,-3.748387765166375,-0.007568771509827329,20.723997323786566,0.04514568233758087,0.17226325123713515,0.0,-3.3264890315733546,0.377467474681627,5.199588335528898,0.006524244804314301,0.0483540494759409,0.0,419.78236749925514,419.4278051374378,421.35217631336457,420.98623145148065
3.3600000000000025,-3.951162391564438,0.015841841554449176,21.035187727653774,0.04544342242711252,0.17516813818635857,0.0,-3.432994525148703,0.4029107421810475,5.1733590925786554,0.0016395186816437813,0.04853593167932973,0.0,430.6945873508685,430.71149053767084,430.6569250494287,430.24338833074296
3.4200000000000026,-4.161368925359633,0.041031705393765,21.3502738450367,0.045537572562681206,0.17766760262944903,0.0,-3.574124369839024,0.4367147278632699,5.32851303079728,0.001428084698160042,0.022067821772258283,0.0,488.6971571429775,486.72065262007055,486.46007371379477,486.44420422533415
3.4800000000000026,-4.380006222656333,0.06822386586628315,21.67406499259961,0.04552720413567446,0.17898817563003533,0.0,-3.713885553397056,0.46965264351270725,5.463645605245948,-0.0035842640290595787,0.021892762455780115,0.0,483.0475682485123,483.03433763112594,483.39767077057695,483.01975462146225
3.5400000000000027,-4.606477462113431,0.0972389442201839,22.002631317664182,0.04552217103550049,0.18026375898649238,0.0,-3.8353396492738008,0.49749080198417395,5.488257207958982,0.006130867576183193,0.019962721824046754,0.0,450.2867882060575,450.13058600923625,451.7100934447603,452.49302771461134
3.6000000000000028,-4.839877505316075,0.1278237338286773,22.330444801208916,0.04562316539568467,0.18194608193400885,0.0,-3.9449214049880816,0.5220234083007026,5.438935439923997,-0.009161529518488611,0.04062940847238214,0.0,426.38936386054763,428.15192392902014,428.9930358484511,427.6922410801036
3.660000000000003,-5.080875100640162,0.16011850068506647,22.660530317130583,0.04596616221527583,0.1846772028256103,0.0,-4.088570529786784,0.5544240652545926,5.563008830317974,0.02547599506493481,0.0538401965875939,0.0,480.470758062624,481.4724842523637,481.98473597073394,484.59590903067794
3.720000000000003,-5.329873377552408,0.19419677965265433,22.994292931728054,0.04703962145280283,0.1880315156665624,0.0,-4.211744249742152,0.58162403412442,5.562143480571178,-0.0050367352040929965,0.05974327735615531,0.0,445.6114640535965,446.0959579598561,446.4699866821503,443.9729413348445
3.780000000000003,-5.586883348915001,0.230050446061011,23.330792878729493,0.04666820046894582,0.19127185009279035,0.0,-4.3555931614355305,0.6134229914213912,5.653724998336111,-0.00860370998547658,0.038922937004646725,0.0,475.9282015198964,474.33330830633594,474.70022744717915,474.42648215453664
3.840000000000003,-5.852174462747253,0.26769691838589615,23.670516299166337,0.04597307822882524,0.1936408387904951,0.0,-4.487742369444915,0.6413852347643973,5.670043066422198,-0.018338318463050642,0.04058038541327637,0.0,453.1934325452012,453.3274154439338,453.58000233116303,452.79748932060335
3.900000000000003,-6.124648561992076,0.30681459654966564,24.007044837087715,0.045079795830507585,0.1962266259625398,0.0,-4.595146898107671,0.66248343479802,5.548004770738602,-0.008753366208835305,0.04770427839913847,0.0,407.09708497334,407.7354039055237,408.0850653226219,408.9400531005976
3.960000000000003,-6.4047007933073585,0.34742589271270813,24.34158181977023,0.04445323874338136,0.1990588839466927,0.0,-4.74025021278032,0.6911398131986616,5.602629465225363,-0.014055398490645812,0.046185445865338785,0.0,465.58096818776204,465.4633212532347,464.8199794888727,464.40432637200564
4.020000000000002,-6.692874614344662,0.3895946831850579,24.676065330058204,0.043207651546146586,0.2018979422952869,0.0,-4.865948955795579,0.714403618393877,5.5468449097247285,-0.0396077313951447,0.04949028481580438,0.0,430.6558177597498,430.936755584426,432.2907492771697,430.131566926201
4.080000000000001,-6.988767055041722,0.4331547122009859,25.007658731506144,0.04209898859350236,0.20441084119862651,0.0,-4.997535807540347,0.7374603695220081,5.50619858095412,0.006252335240850913,0.018841952181909236,0.0,436.65921942538256,434.0952212725639,434.64923319142054,438.4764549491891
4.14,-7.293638910002413,0.47829144387275796,25.341668485754944,0.04323145657925931,0.20581220539036327,0.0,-5.165005804362514,0.7671400829917401,5.626503967565155,0.036495669712182,0.031125979939927922,0.0,485.590964259829,486.51176815231133,485.1870595711506,487.4527803093764
4.199999999999998,-7.607637259188301,0.5250303433859209,25.678130601967922,0.045140727889523724,0.20792802725510295,0.0,-5.301965296135086,0.7909855176949383,5.588803977388848,0.020284070831809668,0.04246588037475075,0.0,438.3128181444969,439.25500982540774,440.2191478447634,438.8756676194946
4.259999999999997,-7.9298396265901525,0.5732076558310674,26.011880737596478,0.04649537019104244,0.21112472716751718,0.0,-5.4385560270133855,0.8150209311610508,5.536148145441701,0.026808747198009544,0.06902053718240715,0.0,433.1288692056421,435.3587982470594,434.4731475123022,435.0200216689854
4.319999999999996,-8.26115843199541,0.6230274957034395,26.34628186420142,0.04781957626919997,0.21536388987743926,0.0,-5.605855573013341,0.845741521708468,5.609683701840821,0.010331238097280575,0.07373052887641017,0.0,474.04943625669074,474.4147675633007,475.64611504048025,474.3822372505783
4.379999999999995,-8.601458084144099,0.6744528535355241,26.67968514864184,0.04825526565530769,0.2196838482470982,0.0,-5.738053176948685,0.8684783363887676,5.503938575137066,0.00027988532907286716,0.0682924131157525,0.0,418.7448813010834,418.2757590053217,419.34270829869575,418.4683314799785
4.439999999999993,-8.950489679507472,0.7273944570074448,27.009818213101983,0.047855974418672176,0.22372136962142086,0.0,-5.896842811874105,0.8962025353805256,5.500065597512692,-0.026501838733120228,0.06521326762224362,0.0,452.3859999461979,452.1412345399786,452.9118725432989,450.75226659670517
4.499999999999992,-9.308943176210441,0.7819380782339257,27.33872021548641,0.045880973204265985,0.22742227912860447,0.0,-6.052135773001483,0.9217557837556937,5.463106631526359,-0.05057043894454574,0.05347407237821255,0.0,442.9062619637235,441.942188190389,443.14646150530433,441.16252014464453
4.559999999999991,-9.676327844557356,0.8378779331614926,27.663246034179025,0.04317152625630438,0.23036101641778917,0.0,-6.194580373759968,0.9427013117872892,5.354645478098276,-0.036083465166753,0.03799573035229134,0.0,419.88413205777755,418.5403932946928,417.7269883367851,418.98735318276437
4.6199999999999894,-10.053133735984469,0.8951761506582917,27.984557223313676,0.040761383521129346,0.23279839791278523,0.0,-6.366038826460414,0.9670126708567557,5.355319855262462,-0.049937104921607606,0.045417307351587034,0.0,454.4280509548506,455.02352576554335,454.60122788072977,453.4886817435493
4.679999999999988,-10.439686981229007,0.9537759432140892,28.303179233890567,0.03815298851707549,0.23594266667059216,0.0,-6.519632645888515,0.9861001996414847,5.2655033606377994,-0.032952844354754186,0.06361480015101835,0.0,425.4178880908971,426.9754888906633,424.24363956021097,425.69862191814934
4.739999999999987,-10.836364521513156,1.0136064045536373,28.61969695067395,0.036196406326232555,0.23991748452444295,0.0,-6.703487035413889,1.0080373426288323,5.284453946619743,-0.03193223289649718,0.07104836858583043,0.0,459.27707611312434,459.8695034735044,462.31050951597086,462.3905817537656
4.799999999999986,-11.24403150122471,1.0746883912981045,28.936598106751863,0.034041726266943684,0.24384816208734605,0.0,-6.8859947649392055,1.0278255979719393,5.2783980852960095,-0.04537292462974188,0.051140938669939774,0.0,455.36022918615174,453.7675095150333,454.82749442865827,453.74891303711183
4.859999999999984,-11.66231673113077,1.1368518766524065,29.251248150940455,0.03129840982248666,0.24701410560456782,0.0,-7.057442598588826,1.0440650316590032,5.209834865774604,-0.04642904678694544,0.05583082889551948,0.0,434.315944269068,434.7111010495071,435.7927952835416,435.7032180348451
4.919999999999983,-12.091447718618989,1.1999969010659315,29.563484395964476,0.02868428935840761,0.2498983791835947,0.0,-7.247482149376544,1.0605134361297677,5.19757045003601,-0.038388287411541,0.024244212073286878,0.0,455.5054659060572,452.9730281593152,452.9523214592378,453.59763029564436
4.979999999999982,-12.532546241834225,1.2641311454058766,29.876693684664126,0.026440825119748546,0.2510667568556908,0.0,-7.45618441367509,1.0770509019146968,5.242009099693842,-0.03546815322478008,0.007631302843051205,0.0,472.5475987255252,471.2648757709415,472.8053213028727,473.02973372597484
5.0399999999999805,-12.986331507418905,1.329218909320587,30.192778239138736,0.02397713764469067,0.25112648571349894,0.0,-7.670309344300475,1.092297923429762,5.293411491940259,-0.05563279436595207,-0.01756957551410461,0.0,476.65666481730756,474.7264157288186,477.04509761039657,475.5016140015113
